reinforcement_ratio,warning_signal_points,warning_pecks,punishment_period,feed_time,total_reinforcements,skip_to_next_value,warning_alarm_volume,warning_display_volume,punishment_condition,subject,is_spot_on,random_warning,Time,Reinforcers,Quarter,Pecks,Event,x,y 
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:54.235828,12,3.0,22,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:54.346564,12,3.0,22,peck,0.7118055555555556,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:54.521278,12,3.0,22,peck,0.7347222222222223,0.3055555555555556,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:54.582930,12,3.0,23,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:54.805519,12,4.0,23,peck,0.7277777777777777,0.3488888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:54.806558,12,4.0,24,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:54.966077,12,4.0,24,peck,0.7069444444444445,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:55.028067,12,4.0,25,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:55.249343,12,4.0,25,peck,0.7152777777777778,0.3566666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:55.312491,12,4.0,26,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:55.559420,12,4.0,26,peck,0.7270833333333333,0.3111111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:55.560458,12,4.0,27,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:55.794791,12,4.0,27,peck,0.7743055555555556,0.24222222222222223,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:55.930447,12,4.0,27,peck,0.7194444444444444,0.3288888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:56.005875,12,4.0,28,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:56.179250,12,4.0,28,peck,0.7034722222222223,0.33777777777777773,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:56.241805,12,4.0,29,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:56.400997,12,4.0,29,peck,0.7194444444444444,0.3255555555555556,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:56.464330,12,4.0,30,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:56.552272,13,4.0,30,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:56.678713,13,0,30,blind-peck,0.7118055555555556,0.3588888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:56.679747,13,0,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:01.557087,13,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:02.970957,13,1,1,peck,0.7909722222222222,0.3522222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:04.542469,13,1,1,peck,0.7625,0.2944444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:04.862293,13,1,1,peck,0.7111111111111111,0.30000000000000004,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:04.923634,13,1,2,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:05.343661,13,1.0,2,peck,0.7270833333333333,0.32999999999999996,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:05.406463,13,1.0,3,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:05.604253,13,1.0,3,peck,0.7430555555555556,0.31999999999999995,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:05.790391,13,1.0,3,peck,0.7513888888888889,0.36111111111111116,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:06.148142,13,1.0,3,peck,0.7548611111111111,0.3244444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:06.418907,13,1.0,3,peck,0.7597222222222222,0.3833333333333333,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:06.679109,13,1.0,3,peck,0.7597222222222222,0.3555555555555555,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:06.924017,13,1.0,3,peck,0.7118055555555556,0.35111111111111115,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:07.011510,13,1.0,4,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:07.256753,13,1.0,4,peck,0.7111111111111111,0.33444444444444443,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:07.257301,13,1.0,5,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:07.454504,13,1.0,5,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:07.652488,13,1.0,6,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:07.862558,13,1.0,6,peck,0.7236111111111111,0.34444444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:07.949780,13,1.0,7,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:08.109834,13,1.0,7,peck,0.7270833333333333,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:08.110431,13,1.0,8,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:08.331136,13,2.0,8,peck,0.6958333333333333,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:08.442463,13,2.0,9,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:08.529797,13,2.0,9,peck,0.71875,0.30000000000000004,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:08.752636,13,2.0,10,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:09.687698,13,2.0,10,peck,0.7111111111111111,0.30666666666666664,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:09.688736,13,2.0,11,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:09.909517,13,2.0,11,peck,0.6791666666666667,0.26555555555555554,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:10.095823,13,2.0,11,peck,0.7118055555555556,0.35,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:10.157127,13,2.0,12,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:10.244899,13,2.0,12,peck,0.7430555555555556,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:10.332320,13,2.0,13,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:10.516751,13,2.0,13,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:10.603699,13,2.0,14,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:11.773409,13,2.0,14,peck,0.74375,0.40555555555555556,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:13.894557,13,2.0,14,peck,0.775,0.5311111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:14.043325,13,2.0,14,peck,0.7215277777777778,0.5377777777777778,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:14.055704,13,2.0,14,peck,0.6638888888888889,0.5422222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:14.216524,13,2.0,14,peck,0.5347222222222222,0.63,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:14.241583,13,2.0,14,peck,0.5222222222222223,0.5866666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:14.242679,13,2.0,14,peck,0.5305555555555556,0.6188888888888888,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:14.279045,13,2.0,14,peck,0.49027777777777776,0.5766666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:14.287176,13,2.0,14,peck,0.5256944444444445,0.5888888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:14.323340,13,2.0,14,peck,0.48194444444444445,0.5488888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:14.324909,13,2.0,14,peck,0.5284722222222222,0.5488888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:15.829580,13,2.0,14,peck,0.7576388888888889,0.19111111111111112,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:16.102110,13,2.0,14,peck,0.7694444444444445,0.20444444444444443,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:16.447205,13,2.0,14,peck,0.7694444444444445,0.20444444444444443,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:16.756638,13,2.0,14,peck,0.7111111111111111,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:16.757730,13,2.0,15,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:16.905502,13,3.0,15,peck,0.7111111111111111,0.3088888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:16.967098,13,3.0,16,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:17.114622,13,3.0,16,peck,0.7347222222222223,0.27888888888888885,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:17.325363,13,3.0,16,peck,0.7152777777777778,0.3288888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:17.387726,13,3.0,17,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:17.585841,13,3.0,17,peck,0.6479166666666667,0.29000000000000004,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:17.747425,13,3.0,17,peck,0.7145833333333333,0.27888888888888885,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:17.809794,13,3.0,18,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:17.996699,13,3.0,18,peck,0.7347222222222223,0.3288888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:18.058541,13,3.0,19,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:18.244180,13,3.0,19,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:18.307071,13,3.0,20,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:18.493631,13,3.0,20,peck,0.7111111111111111,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:18.555982,13,3.0,21,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:18.766502,13,3.0,21,peck,0.7270833333333333,0.3044444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:18.828336,13,3.0,22,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:18.915418,13,3.0,22,peck,0.7263888888888889,0.24777777777777776,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:19.186166,13,3.0,22,peck,0.7111111111111111,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:19.259988,13,3.0,23,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:19.383371,13,4.0,23,peck,0.6875,0.3177777777777778,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:19.445508,13,4.0,24,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:19.593863,13,4.0,24,peck,0.71875,0.3044444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:19.656404,13,4.0,25,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:19.904154,13,4.0,25,peck,0.7104166666666667,0.2666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:20.089834,13,4.0,25,peck,0.7152777777777778,0.3077777777777778,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:20.139084,13,4.0,26,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:20.287205,13,4.0,26,peck,0.7118055555555556,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:20.349465,13,4.0,27,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:20.486157,13,4.0,27,peck,0.7270833333333333,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:20.771453,13,4.0,27,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:20.832394,13,4.0,28,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:21.055063,13,4.0,28,peck,0.7277777777777777,0.37444444444444447,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:21.118045,13,4.0,29,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:21.204164,13,4.0,29,peck,0.7423611111111111,0.2944444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:21.438020,13,4.0,29,peck,0.7430555555555556,0.3077777777777778,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:21.720568,13,4.0,29,peck,0.6791666666666667,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:21.905546,13,4.0,30,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:21.997123,14,4.0,30,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:22.062539,14,0,30,blind-peck,0.7118055555555556,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:22.125257,14,0,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:26.989018,14,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:28.685597,14,1,1,peck,0.7111111111111111,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:28.687163,14,1,2,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:28.957622,14,1.0,2,peck,0.6784722222222223,0.24888888888888894,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:29.203632,14,1.0,2,peck,0.6958333333333333,0.3322222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:29.204727,14,1.0,3,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:29.413569,14,1.0,3,peck,0.7229166666666667,0.3044444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:29.475952,14,1.0,4,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:29.772206,14,1.0,4,peck,0.6944444444444444,0.2666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:30.006493,14,1.0,4,peck,0.7277777777777777,0.3455555555555555,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:30.008077,14,1.0,5,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:30.229179,14,1.0,5,peck,0.6791666666666667,0.30333333333333334,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:30.466531,14,1.0,5,peck,0.7270833333333333,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:30.541503,14,1.0,6,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:31.404775,14,1.0,6,peck,0.7027777777777777,0.26555555555555554,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:31.687677,14,1.0,6,peck,0.6993055555555555,0.3222222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:31.799176,14,1.0,7,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:31.910659,14,1.0,7,peck,0.7270833333333333,0.30222222222222217,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:31.911747,14,1.0,8,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:32.258281,14,2.0,8,peck,0.6958333333333333,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:32.332871,14,2.0,9,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:32.605034,14,2.0,9,peck,0.6951388888888889,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:32.667842,14,2.0,10,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:32.816476,14,2.0,10,peck,0.6958333333333333,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:32.817496,14,2.0,11,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:33.050550,14,2.0,11,peck,0.7069444444444445,0.29333333333333333,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:33.112724,14,2.0,12,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:33.175178,14,2.0,12,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:33.275244,14,2.0,13,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:33.436408,14,2.0,13,peck,0.7270833333333333,0.3122222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:33.498927,14,2.0,14,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:33.621429,14,2.0,14,peck,0.7152777777777778,0.3122222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:33.684273,14,2.0,15,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:33.807407,14,3.0,15,peck,0.6958333333333333,0.3355555555555556,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:33.869074,14,3.0,16,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:34.091889,14,3.0,16,peck,0.6791666666666667,0.25888888888888884,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:34.339210,14,3.0,16,peck,0.7111111111111111,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:34.339732,14,3.0,17,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:34.550556,14,3.0,17,peck,0.7111111111111111,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:34.551077,14,3.0,18,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:34.711433,14,3.0,18,peck,0.7263888888888889,0.23111111111111116,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:35.597031,14,3.0,18,peck,0.6798611111111111,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:35.597553,14,3.0,19,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:35.770090,14,3.0,19,peck,0.7277777777777777,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:35.771137,14,3.0,20,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:35.832816,14,3.0,20,peck,0.7111111111111111,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:36.403234,14,3.0,20,peck,0.7027777777777777,0.27555555555555555,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:36.477752,14,3.0,21,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:36.699582,14,3.0,21,peck,0.7270833333333333,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:36.700620,14,3.0,22,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:36.935667,14,3.0,22,peck,0.7034722222222223,0.3211111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:36.998294,14,3.0,23,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:37.197765,14,4.0,23,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:37.198831,14,4.0,24,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:37.445423,14,4.0,24,peck,0.7743055555555556,0.2633333333333333,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:37.581502,14,4.0,24,peck,0.71875,0.2866666666666666,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:37.656869,14,4.0,25,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:37.804220,14,4.0,25,peck,0.6958333333333333,0.33333333333333337,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:37.915342,14,4.0,26,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:38.026441,14,4.0,26,peck,0.7027777777777777,0.2977777777777778,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:38.076425,14,4.0,27,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:38.298955,14,4.0,27,peck,0.7111111111111111,0.33111111111111113,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:38.398188,14,4.0,28,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:38.535369,14,4.0,28,peck,0.7388888888888889,0.3288888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:38.621415,14,4.0,29,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:38.808084,14,4.0,29,peck,0.7270833333333333,0.29888888888888887,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:38.808615,14,4.0,30,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:38.896254,15,4.0,30,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:38.949237,15,0,30,blind-peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:38.950269,15,0,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:43.900537,15,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:45.843755,15,1,1,peck,0.48055555555555557,0.25888888888888884,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:46.363696,15,1,1,peck,0.6888888888888889,0.4455555555555556,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:48.242839,15,1,1,peck,0.7388888888888889,0.3122222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:48.330174,15,1,2,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:48.503166,15,1.0,2,peck,0.74375,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:48.564912,15,1.0,3,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:48.651141,15,1.0,3,peck,0.7541666666666667,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:49.045473,15,1.0,3,peck,0.7743055555555556,0.29222222222222227,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:49.269541,15,1.0,3,peck,0.7430555555555556,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:49.689138,15,1.0,3,peck,0.7152777777777778,0.31000000000000005,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:49.775737,15,1.0,4,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:50.108732,15,1.0,4,peck,0.7270833333333333,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:50.221389,15,1.0,5,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:50.269675,15,1.0,5,peck,0.7270833333333333,0.32333333333333336,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:50.331697,15,1.0,6,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:50.493741,15,1.0,6,peck,0.7465277777777778,0.30000000000000004,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:50.705212,15,1.0,6,peck,0.7270833333333333,0.3244444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:50.767055,15,1.0,7,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:50.989851,15,1.0,7,peck,0.7590277777777777,0.3422222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:51.211126,15,1.0,7,peck,0.7069444444444445,0.3055555555555556,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:51.299091,15,1.0,8,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:51.434353,15,2.0,8,peck,0.7229166666666667,0.3288888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:51.521692,15,2.0,9,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:51.643235,15,2.0,9,peck,0.7298611111111111,0.23777777777777775,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:51.891288,15,2.0,9,peck,0.7111111111111111,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:51.953667,15,2.0,10,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:52.212059,15,2.0,10,peck,0.7270833333333333,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:52.213152,15,2.0,11,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:52.473000,15,2.0,11,peck,0.7270833333333333,0.3322222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:52.473548,15,2.0,12,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:53.613297,15,2.0,12,peck,0.7277777777777777,0.3466666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:53.674678,15,2.0,13,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:09:53.884633,15,2.0,13,peck,0.7229166666666667,0.30000000000000004,False
